Longitude,Latitude
10.324938674663965,43.73367854606802
10.325052482820624,43.73384702215304
10.327254162739203,43.73727158452076
10.32766995200578,43.73709815279031
10.327366909256366,43.736619491968774
10.32677423480265,43.73566312784439
10.32551646625178,43.73368252173654
